Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
03:23:34:01.055,61,0.1881583333,0.2007810324,0.0000000000,0.0000000000,0.0000000000,0.0640492067,0.0000000000,0.1881882101,0.2005815953,0.0142999683,0.0000000000,0.0000000000,0.0640580207,0.0000000000,0.0218575429,0.0043089991,0.0000000000,0.0101881223,0.0119264573,0.0167089477,0.0400840901,0.0000000000,0.0394852795,0.6898720860,0.7449981570,0.0000000000,0.0000000000,0.0989665017,0.1214000434,0.0347727723,0.0390200578,0.1355368346,0.0000000000,0.3448184729,0.2559682727,0.1300468892,0.1343022287,0.0714100823,0.0758235082,0.0873447284,0.1263078749,0.2433677167,0.2433169931,0.0385793336,0.0000000000,0.0000000000,0.0442813411,0.3127538264,0.4109521806,0.2796005011,0.3398261666,0.0000000708,0.0017958172,0.0072405785,0.3076951504,-0.0077062659,0.0942599475,-0.0042664898,-0.0094392356,0.0942935497,0.0015348550
03:23:34:02.054,61,0.1877510399,0.2012985200,0.0000000000,0.0000000000,0.0000000000,0.0635705814,0.0000000000,0.1877790093,0.2010293603,0.0181593318,0.0000000000,0.0000000000,0.0635793433,0.0000000000,0.0215077940,0.0042288303,0.0000000000,0.0101513499,0.0118619166,0.0166696217,0.0400819182,0.0000000000,0.0384359397,0.6898890138,0.7439251542,0.0000000000,0.0000000000,0.0993325934,0.1212782040,0.0345621407,0.0383925885,0.1356442720,0.0000000000,0.3500842154,0.2598995566,0.1315428615,0.1362098455,0.0711325631,0.0754025355,0.0878228620,0.1260241270,0.2431504875,0.2430967689,0.0384213366,0.0000000000,0.0000000000,0.0443600677,0.3127924204,0.4087043703,0.2805112898,0.3383572400,0.0000000657,-0.0013431050,0.0069044307,0.3100444973,-0.0099031925,0.0944880396,-0.0048020100,-0.0116542280,0.0945216268,0.0010098917
03:23:34:03.054,61,0.1871576756,0.2006574124,0.0000000000,0.0000000000,0.0000000000,0.0632559136,0.0000000000,0.1871838123,0.2003198415,0.0219640844,0.0000000000,0.0000000000,0.0632645711,0.0000000000,0.0212262459,0.0041347789,0.0000000000,0.0101289852,0.0117799947,0.0166303944,0.0400250368,0.0000000000,0.0364468284,0.6898363233,0.7425947189,0.0000000000,0.0000000000,0.0997582823,0.1212050915,0.0343804248,0.0378036350,0.1358536482,0.0000000000,0.3527296484,0.2619873881,0.1325767934,0.1374462694,0.0708351433,0.0749633238,0.0882500932,0.1255910546,0.2429642975,0.2429077625,0.0382014774,0.0000000000,0.0000000000,0.0445361324,0.3129403889,0.4066231549,0.2812378407,0.3343350887,0.0000000612,-0.0044848956,0.0060603619,0.3123213053,-0.0120735802,0.0941733420,-0.0053110467,-0.0138194524,0.0942068100,0.0004814169
03:23:34:04.054,61,0.1853522211,0.1984884590,0.0000000000,0.0000000000,0.0000000000,0.0630818680,0.0000000000,0.1853706241,0.1980625242,0.0268909354,0.0000000000,0.0000000000,0.0630904287,0.0000000000,0.0210296810,0.0040433374,0.0000000000,0.0101594264,0.0117023718,0.0165967029,0.0398956425,0.0000000000,0.0332711227,0.6888422966,0.7358218431,0.0000000000,0.0000000000,0.1002467200,0.1211696714,0.0342465863,0.0372618735,0.1361267567,0.0000000000,0.3545309305,0.2632694840,0.1333373040,0.1382861435,0.0704913661,0.0744771361,0.0885303020,0.1245723665,0.2427540869,0.2426952273,0.0379052013,0.0000000000,0.0000000000,0.0446974635,0.3127298951,0.3987414241,0.2817026973,0.3272373080,0.0000000797,-0.0082933679,0.0047646537,0.3150393069,-0.0148905106,0.0931384116,-0.0059432741,-0.0166372117,0.0931719095,-0.0002188981
03:23:34:05.055,61,0.1826636642,0.1959641129,0.0000000000,0.0000000000,0.0000000000,0.0629761517,0.0000000000,0.1826739013,0.1954474896,0.0320067070,0.0000000000,0.0000000000,0.0629846156,0.0000000000,0.0208455790,0.0039300621,0.0000000000,0.0101560634,0.0115494672,0.0164805185,0.0394923426,0.0000000000,0.0283900499,0.6885963678,0.7335752249,0.0000000000,0.0000000000,0.1013298780,0.1213406473,0.0340885706,0.0366854258,0.1363026202,0.0000000000,0.3554844260,0.2640656531,0.1339408904,0.1388923675,0.0701136440,0.0739490241,0.0886233449,0.1211896464,0.2425495088,0.2424880415,0.0375901461,0.0000000000,0.0000000000,0.0448657386,0.3124797046,0.3925806880,0.2816336155,0.3133180737,0.0000001007,-0.0123325773,0.0033076406,0.3178317547,-0.0178181827,0.0919382125,-0.0065881684,-0.0195613392,0.0919716507,-0.0009417455
03:23:34:06.055,61,0.1801366657,0.1915216893,0.0000000000,0.0000000000,0.0000000000,0.0630283356,0.0000000000,0.1801432520,0.1908976287,0.0381900966,0.0000000000,0.0000000000,0.0630367026,0.0000000000,0.0208188836,0.0037561180,0.0000000000,0.0102263652,0.0114060594,0.0163501073,0.0389306061,0.0000000000,0.0240283515,0.6882120967,0.7306894064,0.0000000000,0.0000000000,0.1035517156,0.1216943488,0.0339932926,0.0361710116,0.1368054599,0.0000000000,0.3558931947,0.2644712031,0.1344304681,0.1393349618,0.0698473677,0.0735331178,0.0885016248,0.1164199486,0.2423740327,0.2423101366,0.0372752734,0.0000000000,0.0000000000,0.0450477675,0.3122322857,0.3882264793,0.2811901867,0.3029353023,0.0000001317,-0.0168635361,0.0011429563,0.3204085827,-0.0213660821,0.0898369402,-0.0073282029,-0.0230928287,0.0898702592,-0.0018157377
03:23:34:07.054,61,0.1788805425,0.1887459010,0.0000000000,0.0000000000,0.0000000000,0.0632015467,0.0000000000,0.1788859814,0.1880353391,0.0432115644,0.0000000000,0.0000000000,0.0632098168,0.0000000000,0.0208411142,0.0035787474,0.0000000000,0.0103064273,0.0112953680,0.0162684042,0.0384455100,0.0000000000,0.0221145265,0.6878832579,0.7292420268,0.0000000000,0.0000000000,0.1046338305,0.1220040098,0.0338920429,0.0357347205,0.1372449696,0.0000000000,0.3557512164,0.2643857002,0.1348591596,0.1397197694,0.0696829706,0.0732571855,0.0882866830,0.1138336137,0.2422719896,0.2422071248,0.0369640067,0.0000000000,0.0000000000,0.0452924035,0.3120432198,0.3862961233,0.2806998789,0.2986758351,0.0000001528,-0.0213429406,-0.0017768070,0.3231096566,-0.0242452398,0.0885235518,-0.0079373866,-0.0259635057,0.0885568112,-0.0025092908
03:23:34:08.054,61,0.1779518425,0.1865908504,0.0000000000,0.0000000000,0.0000000000,0.0634120628,0.0000000000,0.1779572815,0.1857914478,0.0483883321,0.0000000000,0.0000000000,0.0634202361,0.0000000000,0.0208599828,0.0033185775,0.0000000000,0.0103965262,0.0112405540,0.0162607376,0.0380965024,0.0000000000,0.0207695924,0.6876744628,0.7281610370,0.0000000000,0.0000000000,0.1053051353,0.1220899671,0.0337665156,0.0353302956,0.1374351531,0.0000000000,0.3547118306,0.2634641230,0.1350965649,0.1398808360,0.0695943162,0.0730803832,0.0880817324,0.1120071411,0.2422062606,0.2421414703,0.0366638117,0.0000000000,0.0000000000,0.0455045216,0.3120313287,0.3851458132,0.2803719342,0.2961530685,0.0000002264,-0.0253867209,-0.0043007433,0.3258359432,-0.0272112116,0.0875035673,-0.0085747633,-0.0289256498,0.0875367224,-0.0032131122
03:23:34:09.054,61,0.1768095791,0.1854100078,0.0000000000,0.0000000000,0.0000000000,0.0635388047,0.0000000000,0.1768164486,0.1845388561,0.0525560565,0.0000000000,0.0000000000,0.0635468811,0.0000000000,0.0207982771,0.0031179879,0.0000000000,0.0104682511,0.0112114130,0.0163225476,0.0379867144,0.0000000000,0.0198600460,0.6867219210,0.7251486182,0.0000000000,0.0000000000,0.1055906788,0.1219268739,0.0336042158,0.0349279866,0.1373677999,0.0000000000,0.3540269434,0.2627417147,0.1351650208,0.1398652643,0.0694080368,0.0728511363,0.0879675299,0.1108979732,0.2421078235,0.2420445979,0.0364000909,0.0000000000,0.0000000000,0.0456658565,0.3118050396,0.3841995597,0.2802469730,0.2947029173,0.0000003256,-0.0295489803,-0.0066446215,0.3278435171,-0.0295967907,0.0869441330,-0.0090976590,-0.0313285291,0.0869772285,-0.0037772546
03:23:34:10.054,61,0.1750706732,0.1822293699,0.0000000000,0.0000000000,0.0000000000,0.0638532415,0.0000000000,0.1750778407,0.1813013405,0.0560424402,0.0000000000,0.0000000000,0.0638611689,0.0000000000,0.0207934603,0.0029231252,0.0000000000,0.0105438018,0.0111977477,0.0163842123,0.0378176346,0.0000000000,0.0191095006,0.6860904694,0.7237563729,0.0000000000,0.0000000000,0.1057767943,0.1217344031,0.0334899165,0.0345946066,0.1372825950,0.0000000000,0.3533059955,0.2619905174,0.1351232976,0.1397317052,0.0692564920,0.0726736560,0.0878388584,0.1100214273,0.2419810444,0.2419195771,0.0361405686,0.0000000000,0.0000000000,0.0457635596,0.3117898107,0.3836360276,0.2801696658,0.2937001884,0.0000004588,-0.0330398604,-0.0080259815,0.3296889961,-0.0316062272,0.0854473263,-0.0094750561,-0.0333353356,0.0854803771,-0.0042522373
03:23:34:11.054,61,0.1740284264,0.1809753031,0.0000000000,0.0000000000,0.0000000000,0.0641319677,0.0000000000,0.1740357131,0.1800126135,0.0581321158,0.0000000000,0.0000000000,0.0641397238,0.0000000000,0.0207585189,0.0027814314,0.0000000000,0.0105975904,0.0111876344,0.0164558906,0.0376271941,0.0000000000,0.0185303278,0.6853659153,0.7223168612,0.0000000000,0.0000000000,0.1058154181,0.1214601621,0.0333651900,0.0342703089,0.1371188909,0.0000000000,0.3526529372,0.2612608969,0.1350229830,0.1395472288,0.0690811947,0.0724799708,0.0877344534,0.1093396470,0.2419364303,0.2418770790,0.0358743928,0.0000000000,0.0000000000,0.0457720794,0.3116776645,0.3830870092,0.2803620100,0.2932103276,0.0000005921,-0.0360551998,-0.0086269602,0.3311547637,-0.0328071974,0.0848569721,-0.0097160088,-0.0345539860,0.0848900080,-0.0045361416
03:23:34:12.054,61,0.1731232256,0.1802501231,0.0000000000,0.0000000000,0.0000000000,0.0643491372,0.0000000000,0.1731310040,0.1792405397,0.0609021150,0.0000000000,0.0000000000,0.0643567666,0.0000000000,0.0206934363,0.0026395323,0.0000000000,0.0106505407,0.0111769633,0.0165206548,0.0374091454,0.0000000000,0.0179539956,0.6846634746,0.7209204435,0.0000000000,0.0000000000,0.1058298349,0.1211779043,0.0332402140,0.0339691453,0.1368609667,0.0000000000,0.3520118594,0.2605253756,0.1347823292,0.1392119825,0.0688887089,0.0722730830,0.0876014456,0.1086783856,0.2418882698,0.2418320626,0.0356393233,0.0000000000,0.0000000000,0.0457124300,0.3114779890,0.3824924529,0.2804849148,0.2926995754,0.0000006272,-0.0383386835,-0.0090080276,0.3325384259,-0.0343936943,0.0845151842,-0.0100592515,-0.0361416824,0.0845481604,-0.0049025267
03:23:34:13.054,61,0.1724023521,0.1807106733,0.0000000000,0.0000000000,0.0000000000,0.0645326003,0.0000000000,0.1724112034,0.1796773225,0.0622404106,0.0000000000,0.0000000000,0.0645401403,0.0000000000,0.0205964670,0.0025075621,0.0000000000,0.0106813107,0.0111709805,0.0165985953,0.0372485258,0.0000000000,0.0175570957,0.6838535070,0.7196739316,0.0000000000,0.0000000000,0.1057265401,0.1208366603,0.0330900736,0.0336905308,0.1363910735,0.0000000000,0.3506921530,0.2586362660,0.1345063001,0.1388437301,0.0686933696,0.0720803291,0.0874218568,0.1080574095,0.2419443876,0.2418921441,0.0353819840,0.0000000000,0.0000000000,0.0456552505,0.3110564053,0.3818010092,0.2806035876,0.2923117280,0.0000007375,-0.0396974161,-0.0094957054,0.3339821994,-0.0351550393,0.0847310126,-0.0102474829,-0.0369082987,0.0847640038,-0.0050782436
03:23:34:14.054,61,0.1712695062,0.1808689386,0.0000000000,0.0000000000,0.0000000000,0.0646175966,0.0000000000,0.1712814867,0.1798225343,0.0629775375,0.0000000000,0.0000000000,0.0646250844,0.0000000000,0.0204625335,0.0024691073,0.0000000000,0.0107082427,0.0111413263,0.0166393593,0.0370752811,0.0000000000,0.0170674436,0.6811224222,0.7160031199,0.0000000000,0.0000000000,0.1056235284,0.1204956174,0.0329040326,0.0333637670,0.1358784735,0.0000000000,0.3495861888,0.2571572959,0.1340999752,0.1383406371,0.0684085563,0.0717843026,0.0871752873,0.1073471010,0.2420540005,0.2420048416,0.0351339653,0.0000000000,0.0000000000,0.0455317758,0.3094892502,0.3777824342,0.2805145681,0.2916784585,0.0000008072,-0.0404332131,-0.0099034533,0.3354882002,-0.0355749875,0.0848051906,-0.0103486059,-0.0373305045,0.0848381817,-0.0051752389
03:23:34:15.053,61,0.1699254960,0.1809917390,0.0000000000,0.0000000000,0.0000000000,0.0646349117,0.0000000000,0.1699392051,0.1799292117,0.0638973787,0.0000000000,0.0000000000,0.0646423325,0.0000000000,0.0202593245,0.0024698374,0.0000000000,0.0107313599,0.0111184437,0.0167011693,0.0370870680,0.0000000000,0.0165936276,0.6713113189,0.7060166001,0.0000000000,0.0000000000,0.1053630859,0.1199938804,0.0327045172,0.0330309160,0.1349310726,0.0000000000,0.3484611213,0.2554039657,0.1334747970,0.1373517513,0.0680271983,0.0714006722,0.0868666619,0.1064974368,0.2420969605,0.2420508265,0.0349458754,0.0000000000,0.0000000000,0.0452952124,0.3044542372,0.3690457642,0.2802787125,0.2904878855,0.0000010294,-0.0408462659,-0.0100926608,0.3369694948,-0.0360994712,0.0848626643,-0.0104727410,-0.0378491059,0.0848957002,-0.0052945060
03:23:34:16.053,61,0.1683629155,0.1812489331,0.0000000000,0.0000000000,0.0000000000,0.0645600632,0.0000000000,0.1683758944,0.1801722795,0.0646958873,0.0000000000,0.0000000000,0.0645674169,0.0000000000,0.0200407188,0.0024322125,0.0000000000,0.0107410364,0.0110612148,0.0167030990,0.0370002426,0.0000000000,0.0159504917,0.6681967974,0.7024428844,0.0000000000,0.0000000000,0.1052479520,0.1195864007,0.0324966758,0.0326671824,0.1340630800,0.0000000000,0.3475845158,0.2543313801,0.1326058060,0.1359558851,0.0675952286,0.0709457174,0.0865221545,0.1051803231,0.2419942915,0.2419493496,0.0347776599,0.0000000000,0.0000000000,0.0449557863,0.3017113805,0.3628962040,0.2799369991,0.2882183492,0.0000012604,-0.0411766768,-0.0103688836,0.3380274177,-0.0365537815,0.0849834234,-0.0105848899,-0.0383024067,0.0850164145,-0.0053987657
03:23:34:17.053,61,0.1674558967,0.1819898933,0.0000000000,0.0000000000,0.0000000000,0.0643430278,0.0000000000,0.1674687564,0.1808955669,0.0656474307,0.0000000000,0.0000000000,0.0643503442,0.0000000000,0.0197917074,0.0024468221,0.0000000000,0.0107643800,0.0110486597,0.0167385899,0.0370488986,0.0000000000,0.0153357415,0.6661285162,0.6997742653,0.0000000000,0.0000000000,0.1049714163,0.1190297827,0.0322772786,0.0323006585,0.1323920190,0.0000000000,0.3462741375,0.2524603605,0.1304447651,0.1333067417,0.0671913475,0.0705232993,0.0861961469,0.1042893976,0.2418055981,0.2417614758,0.0346735679,0.0000000000,0.0000000000,0.0444671959,0.2988422811,0.3589061201,0.2796469033,0.2870616913,0.0000013591,-0.0412165448,-0.0101792589,0.3390512168,-0.0370922424,0.0853313506,-0.0107312761,-0.0388377532,0.0853643715,-0.0055220388
03:23:34:18.052,61,0.1667842269,0.1827354580,0.0000000000,0.0008613195,0.0000000000,0.0640904754,0.0000000000,0.1667971015,0.1816235483,0.0665975958,0.0000000000,0.0000000000,0.0640977621,0.0000000000,0.0195695050,0.0024901184,0.0000000000,0.0107961567,0.0110455593,0.0167842470,0.0371924788,0.0000000000,0.0147918556,0.6635563970,0.6969084740,0.0000000000,0.0000000000,0.1046471372,0.1184368059,0.0320772789,0.0319495276,0.1314536035,0.0000000000,0.3453567624,0.2513828576,0.1292110533,0.1318752468,0.0668026954,0.0701166391,0.0859028175,0.1035420001,0.2415892035,0.2415457815,0.0346598141,0.0000000000,0.0000000000,0.0440150909,0.2974072993,0.3569630980,0.2794845700,0.2862854600,0.0000013722,-0.0412909165,-0.0098226666,0.3399032354,-0.0376297645,0.0856815279,-0.0108779939,-0.0393725187,0.0857145637,-0.0056455717
03:23:34:19.052,61,0.1664281785,0.1840319335,0.0000000000,0.0013280346,0.0000000000,0.0638231710,0.0000000000,0.1664411575,0.1829089820,0.0671064258,0.0000000000,0.0000000000,0.0638304278,0.0000000000,0.0193624683,0.0025515882,0.0000000000,0.0108290464,0.0110508641,0.0168386661,0.0373769738,0.0000000000,0.0143605834,0.6592476964,0.6932649612,0.0000000000,0.0000000000,0.1042530909,0.1178048849,0.0319094658,0.0316436626,0.1306966096,0.0000000000,0.3441700041,0.2501751482,0.1282307059,0.1307999343,0.0664443448,0.0697415248,0.0855784863,0.1028508469,0.2413540184,0.2413114309,0.0347275324,0.0000000000,0.0000000000,0.0435564965,0.2963031530,0.3557440341,0.2793994248,0.2857723832,0.0000011930,-0.0413671955,-0.0094152614,0.3405537307,-0.0379114896,0.0862904042,-0.0109830881,-0.0396501906,0.0863234848,-0.0057102260
03:23:34:20.052,61,0.1662220657,0.1856418103,0.0000000000,0.0015296801,0.0000000000,0.0635373965,0.0000000000,0.1662350148,0.1845120192,0.0673479065,0.0000000000,0.0000000000,0.0635446310,0.0000000000,0.0191147607,0.0026204945,0.0000000000,0.0108721051,0.0110774487,0.0169182401,0.0376270227,0.0000000000,0.0138826240,0.6502503753,0.6840375662,0.0000000000,0.0000000000,0.1037362441,0.1166523024,0.0317712836,0.0313588418,0.1299356967,0.0000000000,0.3433237970,0.2492482215,0.1265014112,0.1289261431,0.0660329983,0.0693115070,0.0852802321,0.1021870971,0.2410988212,0.2410570532,0.0348738134,0.0000000000,0.0000000000,0.0429804139,0.2944971323,0.3536950350,0.2794252634,0.2853604257,0.0000011396,-0.0414782763,-0.0083771646,0.3413679898,-0.0380383506,0.0870464742,-0.0110623855,-0.0397700295,0.0870796293,-0.0057387138
03:23:34:21.052,61,0.1663947105,0.1877404153,0.0000000000,0.0020127848,0.0000000000,0.0632667392,0.0000000000,0.1664082557,0.1865980178,0.0678726807,0.0000000000,0.0000000000,0.0632739663,0.0000000000,0.0189103093,0.0027254778,0.0000000000,0.0108905630,0.0111014638,0.0169785395,0.0376339667,0.0000000000,0.0137558589,0.6456279755,0.6808796525,0.0000000000,0.0000000000,0.1031818315,0.1158328503,0.0317118093,0.0312031563,0.1293337941,0.0000000000,0.3415544629,0.2474504411,0.1248707622,0.1273170710,0.0657108352,0.0689952150,0.0849483982,0.1016496867,0.2407398969,0.2407014966,0.0350644439,0.0000000000,0.0000000000,0.0423442759,0.2922088206,0.3526997566,0.2795904875,0.2853696048,0.0000010965,-0.0417520925,-0.0073937178,0.3419370651,-0.0383234546,0.0880320966,-0.0111939814,-0.0400572047,0.0880652815,-0.0058067134
03:23:34:22.052,61,0.1667189598,0.1899114698,0.0000000000,0.0025047790,0.0000000000,0.0630117208,0.0000000000,0.1667329818,0.1887559146,0.0684118345,0.0000000000,0.0000000000,0.0630189031,0.0000000000,0.0187569670,0.0027751601,0.0000000000,0.0109171169,0.0111142751,0.0170085486,0.0375313498,0.0000000000,0.0135456873,0.6432901025,0.6789261699,0.0000000000,0.0000000000,0.1027467102,0.1151722670,0.0316897444,0.0310765021,0.1289395839,0.0000000000,0.3405469656,0.2464479357,0.1238163561,0.1262573451,0.0654172599,0.0686920136,0.0846413970,0.1011122093,0.2403234392,0.2402868718,0.0352582224,0.0000000000,0.0000000000,0.0417126082,0.2910632491,0.3519673049,0.2798332572,0.2853821218,0.0000010997,-0.0419975296,-0.0063579604,0.3425286412,-0.0386160389,0.0890517384,-0.0113302227,-0.0403495170,0.0890850425,-0.0058765700
03:23:34:23.051,61,0.1684407890,0.1929793805,0.0000000000,0.0031565151,0.0000000000,0.0627967864,0.0000000000,0.1684602946,0.1918061823,0.0691190362,0.0000000000,0.0000000000,0.0628039390,0.0000000000,0.0186070018,0.0028479123,0.0000000000,0.0109321689,0.0111094294,0.0170531794,0.0374805406,0.0000000000,0.0134056453,0.6405349970,0.6768595576,0.0000000000,0.0000000000,0.1023025662,0.1145461425,0.0316836722,0.0309657883,0.1286890209,0.0000000000,0.3398783207,0.2457761914,0.1230441779,0.1254918575,0.0651171431,0.0683791414,0.0843769908,0.1006634235,0.2398714125,0.2398366481,0.0355404802,0.0000000000,0.0000000000,0.0411620364,0.2902373672,0.3514750302,0.2801902592,0.2855600417,0.0000010520,-0.0424023196,-0.0056212768,0.3434419334,-0.0389979780,0.0904927254,-0.0115164444,-0.0407364853,0.0905260146,-0.0059701949
03:23:34:24.051,61,0.2452396899,0.2094713598,0.0000000000,0.0042288532,0.0000000000,0.0661385134,0.0000000000,0.2452555746,0.2082529217,0.0700706616,0.0000000000,0.0000000000,0.0661342740,0.0000000000,0.0185640734,0.0029110650,0.0000000000,0.0109473774,0.0111846533,0.0172750968,0.0373139456,0.0000000000,0.0135831302,0.6386240125,0.6757802963,0.0000000000,0.0000000000,0.1000704542,0.1114797741,0.0318072326,0.0309909023,0.1288540065,0.0000000000,0.3395584226,0.2453642488,0.1230957806,0.1256131381,0.0650233030,0.0682505220,0.0841527507,0.1003593951,0.2391815782,0.2391545326,0.0361404829,0.0000000000,0.0000000000,0.0409450457,0.2989930511,0.3638630807,0.2874993980,0.2930056155,0.0000008446,-0.0425860211,-0.0054514110,0.3442219198,-0.0394215956,0.0982380658,-0.0121412650,-0.0413693376,0.0982718468,-0.0061401664
03:23:34:25.052,61,0.5867112875,0.3225148320,0.0000000000,0.0093188416,0.0000000000,0.0963396579,0.0000000000,0.5847876668,0.3210682273,0.0720818043,0.0000000000,0.0000000000,0.0963012800,0.0000000000,0.0188122559,0.0033600258,0.0000000000,0.0108597167,0.0111861033,0.0177862104,0.0375007205,0.0000000000,0.0403766520,0.5586110353,0.6270328164,0.0000000000,0.0000000000,0.0933885276,0.1088151187,0.0321997516,0.0326848105,0.1362041682,0.0000000000,0.3502417505,0.2524694204,0.1907649040,0.1931542307,0.0654228255,0.0694002509,0.0835906565,0.1004456133,0.2344628125,0.2346336246,0.0468580164,0.0000000000,0.0000000000,0.0451598577,0.3083733022,0.4135005176,0.3369738460,0.3629890978,0.0000007228,-0.0427942500,-0.0047542974,0.3450496197,-0.0396306440,0.1513285190,-0.0158601943,-0.0443103388,0.1513665318,-0.0071695880
03:23:34:26.052,61,0.8589448333,0.2707768381,0.0000000000,0.0135427471,0.0000000000,0.0871119499,0.0000000000,0.8586154580,0.2693651021,0.0748919323,0.0000000000,0.0000000000,0.0871237442,0.0000000000,0.0190130752,0.0074804467,0.0000000000,0.0106418012,0.0110894060,0.0194949657,0.0394756086,0.0000000000,0.0493618734,0.5325484872,0.6114640236,0.0000000000,0.0000000000,0.0909759551,0.1076618284,0.0323356725,0.0333501659,0.1483913213,0.0000000000,0.4177250564,0.3077845275,0.2565830052,0.2605663538,0.0659066439,0.0706658810,0.0859613791,0.1204295978,0.2248996645,0.2259831280,0.0613461994,0.0000000000,0.0000000000,0.0483676866,0.3079762161,0.4231022000,0.3987741768,0.4193995595,0.0000010447,-0.0409895480,-0.0038575083,0.3465282917,-0.0416694954,0.1270349473,-0.0147280414,-0.0468364954,0.1270719469,-0.0077209193
